ID	Formula	MW_x	Purity	PO	MW_salt	Box_ID	Well	Barcode	Amount_mg	Smile	compound_name	Salt_Name	Salt_ratio	canonical_smiles	isomeric_smiles	monoisotopic_mass	Source Plate Barcode	Source Well	well_location	Transfer Volume	Unit [nL]	plate_id	Source Plate Type	Source Plate Name	Destination Plate Name	Stock concentration	Unit[mM]	VESSELPOSITION	Solvent	MW_y	Transfer	unique_sample_id	WellNumber	WellLetter	Cxsmiles	smiles	Catalog ID	PLATE_ID	V, µL	Conc, mM	Salt smiles	Salt_name	Stereochem.data	Geometric.isomer	MW_x.1	SAMPLEIDDISPLAY	Structure [idcode]	Molecule Name	ORDERING NUMBER	MOLPORTID	SUPPLIER NAME	CATALOG NUMBER	MOL WEIGHT TOTAL	MOL WEIGHT PARRENT	MOL WEIGHT NORMAL	MOL FORMULA	QUANTITY	QUANTITY MEASURE	STEREOCHEMISTRY	PURITY CLASSIFIED	PO NUMBER FROM CLIENT	BOX_NAME	BOX_ROW	BOX_COLUMN	VIAL_BARCODE	AMOUNT_IN_VIAL	AMOUNT_IN_VIAL_MEASURE	QUALITY CONTROL	COMPOUND STATE	PARRENT RATIO	MOL WEIGHT SALT	SALT RATIO	SALT DATA	MW	SMILES	VOLUME_IN_VIAL	VOLUME_UNIT	CONCENTRATION, mM	NOTES	IUPAC	Barcode rack	Barcode vial	Position	m(mg)	c mM	V(DMSO)	Unnamed: 28
	C11H8F3N3O2	271.1953	100.0	92.7/22	0.0		U07				5-methyl-1-[5-(trifluoromethyl)pyridin-2-yl]-1H-pyrazole-4-carboxylic acid						1560045-Y5.25-A04	U7	I12	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	204.0	DMSO	271.056861		pluskal_enammol_5003_I12_id	12	I	CC1=C(C=NN1C=2C=CC(=CN2)C(F)(F)F)C(=O)O	CC1=C(C=NN1C=2C=CC(=CN2)C(F)(F)F)C(=O)O	Z235345359	1560045-Y5.25-A04	5,25	100.0			Achiral	None	271.056861	Z235345359																																									
	C11H9ClN2O2	236.6544	100.0	92.7/22	0.0		Q03				1-(2-chlorophenyl)-5-methyl-1H-pyrazole-4-carboxylic acid						1560045-Y5.25-A04	Q3	I13	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	205.0	DMSO	236.035255		pluskal_enammol_5003_I13_id	13	I	CC1=C(C=NN1C=2C=CC=CC2Cl)C(=O)O	CC1=C(C=NN1C=2C=CC=CC2Cl)C(=O)O	Z415742500	1560045-Y5.25-A04	5,25	100.0			Achiral	None	236.035255	Z415742500																																									
	C9H7NO4	193.1562	100.0	92.7/22	0.0		O05				2-(2-oxo-2,3-dihydro-1,3-benzoxazol-3-yl)acetic acid						1560045-Y5.25-A04	O5	I13	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	205.0	DMSO	193.037508		pluskal_enammol_5003_I13_id	13	I	OC(=O)CN1C(=O)OC=2C=CC=CC12	OC(=O)CN1C(=O)OC=2C=CC=CC12	Z56974908	1560045-Y5.25-A04	5,25	100.0			Achiral	None	193.037508	Z56974908																																									
	C13H11N3O2S	273.3103	100.0	92.7/22	0.0		AD05				6-methyl-1-[(thiophen-2-yl)methyl]-1H-pyrazolo[3,4-b]pyridine-4-carboxylic acid						1560045-Y5.25-A04	AD5	I13	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	205.0	DMSO	273.057198		pluskal_enammol_5003_I13_id	13	I	CC=1C=C(C(=O)O)C=2C=NN(CC3=CC=CS3)C2N1	CC=1C=C(C(=O)O)C=2C=NN(CC3=CC=CS3)C2N1	Z235346989	1560045-Y5.25-A04	5,25	100.0			Achiral	None	273.057198	Z235346989																																									
	C11H9NO3	203.1941	100.0	92.7/22	0.0		M06				2-(2-phenyl-1,3-oxazol-4-yl)acetic acid						1560045-Y5.25-A04	M6	I13	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	205.0	DMSO	203.058243		pluskal_enammol_5003_I13_id	13	I	OC(=O)CC1=COC(=N1)C=2C=CC=CC2	OC(=O)CC1=COC(=N1)C=2C=CC=CC2	Z156943128	1560045-Y5.25-A04	5,25	100.0			Achiral	None	203.058243	Z156943128																																									
	C12H10N2O2	214.22	100.0	92.7/22	0.0		AC06				4-methyl-2-phenylpyrimidine-5-carboxylic acid						1560045-Y5.25-A04	AC6	I13	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	205.0	DMSO	214.074228		pluskal_enammol_5003_I13_id	13	I	CC=1N=C(N=CC1C(=O)O)C=2C=CC=CC2	CC=1N=C(N=CC1C(=O)O)C=2C=CC=CC2	Z851011360	1560045-Y5.25-A04	5,25	100.0			Achiral	None	214.074228	Z851011360																																									
	C14H16O4	248.2744	95.0	92.7/22	0.0		G07				1-(2,3-dihydro-1,4-benzodioxin-6-yl)cyclopentane-1-carboxylic acid						1560045-Y5.25-A04	G7	I13	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	205.0	DMSO	248.104859		pluskal_enammol_5003_I13_id	13	I	OC(=O)C1(CCCC1)C=2C=CC=3OCCOC3C2	OC(=O)C1(CCCC1)C=2C=CC=3OCCOC3C2	Z164707396	1560045-Y5.25-A04	5,25	100.0			Achiral	None	248.104859	Z164707396																																									
	C9H9FO2	168.165	95.0	92.7/22	0.0		M07				3-(2-fluorophenyl)propanoic acid						1560045-Y5.25-A04	M7	I13	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	205.0	DMSO	168.058658		pluskal_enammol_5003_I13_id	13	I	OC(=O)CCC=1C=CC=CC1F	OC(=O)CCC=1C=CC=CC1F	Z57991059	1560045-Y5.25-A04	5,25	100.0			Achiral	None	168.058658	Z57991059																																									
	C9H6ClN3O2	223.6158	100.0	92.7/22	0.0		AF07				1-(3-chlorophenyl)-1H-1,2,3-triazole-4-carboxylic acid						1560045-Y5.25-A04	AF7	I13	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	205.0	DMSO	223.014854		pluskal_enammol_5003_I13_id	13	I	OC(=O)C1=CN(N=N1)C=2C=CC=C(Cl)C2	OC(=O)C1=CN(N=N1)C=2C=CC=C(Cl)C2	Z336085794	1560045-Y5.25-A04	5,25	100.0			Achiral	None	223.014854	Z336085794																																									
	C10H18N2O3	214.2615	97.73	92.7/22	0.0		J03				1-[(propan-2-yl)carbamoyl]piperidine-4-carboxylic acid						1560045-Y5.25-A04	J3	I14	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	206.0	DMSO	214.131742		pluskal_enammol_5003_I14_id	14	I	CC(C)NC(=O)N1CCC(CC1)C(=O)O	CC(C)NC(=O)N1CCC(CC1)C(=O)O	Z335787772	1560045-Y5.25-A04	5,25	100.0			Achiral	None	214.131742	Z335787772																																									
	C10H9N3O2	203.1974	100.0	92.7/22	0.0		D04				4-[(1H-1,2,4-triazol-1-yl)methyl]benzoic acid						1560045-Y5.25-A04	D4	I14	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	206.0	DMSO	203.069477		pluskal_enammol_5003_I14_id	14	I	OC(=O)C=1C=CC(CN2C=NC=N2)=CC1	OC(=O)C=1C=CC(CN2C=NC=N2)=CC1	Z220630968	1560045-Y5.25-A04	5,25	100.0			Achiral	None	203.069477	Z220630968																																									
	C13H16N2O3	248.2777	100.0	92.7/22	0.0		H04				1-(phenylcarbamoyl)piperidine-3-carboxylic acid						1560045-Y5.25-A04	H4	I14	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	206.0	DMSO	248.116092		pluskal_enammol_5003_I14_id	14	I	OC(=O)C1CCCN(C1)C(=O)NC=2C=CC=CC2	OC(=O)C1CCCN(C1)C(=O)NC=2C=CC=CC2	Z147652040	1560045-Y5.25-A04	5,25	100.0			Racemic or presumed racemic or meso	None	248.116092	Z147652040																																									
	C12H10F3NO3	273.2079	100.0	92.7/22	0.0		Z04				5-oxo-1-[3-(trifluoromethyl)phenyl]pyrrolidine-3-carboxylic acid						1560045-Y5.25-A04	Z4	I14	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	206.0	DMSO	273.061278		pluskal_enammol_5003_I14_id	14	I	OC(=O)C1CN(C(=O)C1)C=2C=CC=C(C2)C(F)(F)F	OC(=O)C1CN(C(=O)C1)C=2C=CC=C(C2)C(F)(F)F	Z57047002	1560045-Y5.25-A04	5,25	100.0			Racemic or presumed racemic or meso	None	273.061278	Z57047002																																									
	C11H9ClN2O2	236.6544	100.0	92.7/22	0.0		S05				1-[(2-chlorophenyl)methyl]-1H-pyrazole-4-carboxylic acid						1560045-Y5.25-A04	S5	I14	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	206.0	DMSO	236.035255		pluskal_enammol_5003_I14_id	14	I	OC(=O)C=1C=NN(CC=2C=CC=CC2Cl)C1	OC(=O)C=1C=NN(CC=2C=CC=CC2Cl)C1	Z168876626	1560045-Y5.25-A04	5,25	100.0			Achiral	None	236.035255	Z168876626																																									
	C8H7N3O3	193.1595	100.0	92.7/22	0.0		N06				2-{3-oxo-2H,3H-[1,2,4]triazolo[4,3-a]pyridin-2-yl}acetic acid						1560045-Y5.25-A04	N6	I14	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	206.0	DMSO	193.048741		pluskal_enammol_5003_I14_id	14	I	OC(=O)CN1N=C2C=CC=CN2C1=O	OC(=O)CN1N=C2C=CC=CN2C1=O	Z239871652	1560045-Y5.25-A04	5,25	100.0			Achiral	None	193.048741	Z239871652																																									
	C8H12N2O2	168.1931	100.0	92.7/22	0.0		S06				1-methyl-5-(propan-2-yl)-1H-pyrazole-3-carboxylic acid						1560045-Y5.25-A04	S6	I14	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	206.0	DMSO	168.089878		pluskal_enammol_5003_I14_id	14	I	CC(C)C1=CC(=NN1C)C(=O)O	CC(C)C1=CC(=NN1C)C(=O)O	Z970076864	1560045-Y5.25-A04	5,25	100.0			Achiral	None	168.089878	Z970076864																																									
	C9H6ClN3O2	223.6158	98.18	92.7/22	0.0		X07				1-(2-chlorophenyl)-1H-1,2,3-triazole-4-carboxylic acid						1560045-Y5.25-A04	X7	I14	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	206.0	DMSO	223.014854		pluskal_enammol_5003_I14_id	14	I	OC(=O)C1=CN(N=N1)C=2C=CC=CC2Cl	OC(=O)C1=CN(N=N1)C=2C=CC=CC2Cl	Z336085762	1560045-Y5.25-A04	5,25	100.0			Achiral	None	223.014854	Z336085762																																									
	C12H12N2O2	216.2359	96.61	92.7/22	0.0		K03				2,5-dimethyl-1-(pyridin-3-yl)-1H-pyrrole-3-carboxylic acid						1560045-Y5.25-A04	K3	I15	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	207.0	DMSO	216.089878		pluskal_enammol_5003_I15_id	15	I	CC1=CC(C(=O)O)=C(C)N1C=2C=CC=NC2	CC1=CC(C(=O)O)=C(C)N1C=2C=CC=NC2	Z239549294	1560045-Y5.25-A04	5,25	100.0			Achiral	None	216.089878	Z239549294																																									
	C11H8FNO2S	237.2501	100.0	92.7/22	0.0		L03				2-[2-(3-fluorophenyl)-1,3-thiazol-4-yl]acetic acid						1560045-Y5.25-A04	L3	I15	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	207.0	DMSO	237.025978		pluskal_enammol_5003_I15_id	15	I	OC(=O)CC1=CSC(=N1)C=2C=CC=C(F)C2	OC(=O)CC1=CSC(=N1)C=2C=CC=C(F)C2	Z57046957	1560045-Y5.25-A04	5,25	100.0			Achiral	None	237.025978	Z57046957																																									
	C10H11NO3	193.1992	100.0	92.7/22	0.0		R03				2-propanamidobenzoic acid						1560045-Y5.25-A04	R3	I15	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	207.0	DMSO	193.073893		pluskal_enammol_5003_I15_id	15	I	CCC(=O)NC=1C=CC=CC1C(=O)O	CCC(=O)NC=1C=CC=CC1C(=O)O	Z85878916	1560045-Y5.25-A04	5,25	100.0			Achiral	None	193.073893	Z85878916																																									
	C10H13NO4S2	275.3445	95.0	92.7/22	0.0		AD03				3-(piperidine-1-sulfonyl)thiophene-2-carboxylic acid						1560045-Y5.25-A04	AD3	I15	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	207.0	DMSO	275.0286		pluskal_enammol_5003_I15_id	15	I	OC(=O)C=1SC=CC1S(=O)(=O)N2CCCCC2	OC(=O)C=1SC=CC1S(=O)(=O)N2CCCCC2	Z198240988	1560045-Y5.25-A04	5,25	100.0			Achiral	None	275.0286	Z198240988																																									
	C11H10FNO3	223.2004	96.89	92.7/22	0.0		C05				1-(2-fluorophenyl)-5-oxopyrrolidine-3-carboxylic acid						1560045-Y5.25-A04	C5	I15	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	207.0	DMSO	223.064471		pluskal_enammol_5003_I15_id	15	I	OC(=O)C1CN(C(=O)C1)C=2C=CC=CC2F	OC(=O)C1CN(C(=O)C1)C=2C=CC=CC2F	Z57047001	1560045-Y5.25-A04	5,25	100.0			Racemic or presumed racemic or meso	None	223.064471	Z57047001																																									
	C10H9N3O2	203.1974	100.0	92.7/22	0.0		K05				1-(2-methylphenyl)-1H-1,2,3-triazole-4-carboxylic acid						1560045-Y5.25-A04	K5	I15	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	207.0	DMSO	203.069477		pluskal_enammol_5003_I15_id	15	I	CC=1C=CC=CC1N2C=C(N=N2)C(=O)O	CC=1C=CC=CC1N2C=C(N=N2)C(=O)O	Z401437758	1560045-Y5.25-A04	5,25	100.0			Achiral	None	203.069477	Z401437758																																									
	C8H11NO3	169.1778	95.0	92.7/22	0.0		H07				1-cyclopropyl-5-oxopyrrolidine-3-carboxylic acid						1560045-Y5.25-A04	H7	I15	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	207.0	DMSO	169.073893		pluskal_enammol_5003_I15_id	15	I	OC(=O)C1CN(C2CC2)C(=O)C1	OC(=O)C1CN(C2CC2)C(=O)C1	Z119989882	1560045-Y5.25-A04	5,25	100.0			Racemic or presumed racemic or meso	None	169.073893	Z119989882																																									
	C13H16N2O3	248.2777	95.0	92.7/22	0.0		J07				1-(phenylcarbamoyl)piperidine-4-carboxylic acid						1560045-Y5.25-A04	J7	I15	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	207.0	DMSO	248.116092		pluskal_enammol_5003_I15_id	15	I	OC(=O)C1CCN(CC1)C(=O)NC=2C=CC=CC2	OC(=O)C1CCN(CC1)C(=O)NC=2C=CC=CC2	Z56968575	1560045-Y5.25-A04	5,25	100.0			Achiral	None	248.116092	Z56968575																																									
	C10H11NO3	193.1992	100.0	92.7/22	0.0		Y03				3-(acetamidomethyl)benzoic acid						1560045-Y5.25-A04	Y3	I16	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	208.0	DMSO	193.073893		pluskal_enammol_5003_I16_id	16	I	CC(=O)NCC=1C=CC=C(C1)C(=O)O	CC(=O)NCC=1C=CC=C(C1)C(=O)O	Z600504462	1560045-Y5.25-A04	5,25	100.0			Achiral	None	193.073893	Z600504462																																									
	C12H19NO3	225.2842	95.0	92.7/22	0.0		AA04				1-cyclohexanecarbonylpyrrolidine-2-carboxylic acid						1560045-Y5.25-A04	AA4	I16	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	208.0	DMSO	225.136493		pluskal_enammol_5003_I16_id	16	I	OC(=O)C1CCCN1C(=O)C2CCCCC2	OC(=O)C1CCCN1C(=O)C2CCCCC2	Z85890972	1560045-Y5.25-A04	5,25	100.0			Racemic or presumed racemic or meso	None	225.136493	Z85890972																																									
	C10H11N3O2S	237.2782	100.0	92.7/22	0.0		AB04				2-({5,6-dimethylthieno[2,3-d]pyrimidin-4-yl}amino)acetic acid						1560045-Y5.25-A04	AB4	I16	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	208.0	DMSO	237.057198		pluskal_enammol_5003_I16_id	16	I	CC=1SC=2N=CN=C(NCC(=O)O)C2C1C	CC=1SC=2N=CN=C(NCC(=O)O)C2C1C	Z62482982	1560045-Y5.25-A04	5,25	100.0			Achiral	None	237.057198	Z62482982																																									
	C13H9FN2O2S	276.2862	100.0	92.7/22	0.0		B05				2-[6-(4-fluorophenyl)imidazo[2,1-b][1,3]thiazol-3-yl]acetic acid						1560045-Y5.25-A04	B5	I16	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	208.0	DMSO	276.036877		pluskal_enammol_5003_I16_id	16	I	OC(=O)CC1=CSC2=NC(=CN12)C=3C=CC(F)=CC3	OC(=O)CC1=CSC2=NC(=CN12)C=3C=CC(F)=CC3	Z169509154	1560045-Y5.25-A04	5,25	100.0			Achiral	None	276.036877	Z169509154																																									
	C9H16O3	172.2215	95.0	92.7/22	0.0		Q05				(1s,4r)-1-ethyl-4-hydroxycyclohexane-1-carboxylic acid						1560045-Y5.25-A04	Q5	I16	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	208.0	DMSO	172.109944		pluskal_enammol_5003_I16_id	16	I	CC[C@]1(CC[C@H](O)CC1)C(=O)O	CC[C@]1(CC[C@H](O)CC1)C(=O)O	Z4224361096	1560045-Y5.25-A04	5,25	100.0			Achiral	Meso	172.109944	Z4224361096																																									
	C10H9N3O2	203.1974	100.0	92.7/22	0.0		Z05				5-methyl-1-phenyl-1H-1,2,3-triazole-4-carboxylic acid						1560045-Y5.25-A04	Z5	I16	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	208.0	DMSO	203.069477		pluskal_enammol_5003_I16_id	16	I	CC1=C(N=NN1C=2C=CC=CC2)C(=O)O	CC1=C(N=NN1C=2C=CC=CC2)C(=O)O	Z381397916	1560045-Y5.25-A04	5,25	100.0			Achiral	None	203.069477	Z381397916																																									
	C11H10N2O3	218.2087	95.48	92.7/22	0.0		B06				1-cyclopropyl-2-oxo-2,3-dihydro-1H-1,3-benzodiazole-5-carboxylic acid						1560045-Y5.25-A04	B6	I16	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	208.0	DMSO	218.069142		pluskal_enammol_5003_I16_id	16	I	OC(=O)C=1C=CC=2N(C3CC3)C(=O)NC2C1	OC(=O)C=1C=CC=2N(C3CC3)C(=O)NC2C1	Z327223608	1560045-Y5.25-A04	5,25	100.0			Achiral	None	218.069142	Z327223608																																									
	C12H12FN3O2	249.241	100.0	92.7/22	0.0		N07				1-(4-fluorophenyl)-5-(propan-2-yl)-1H-1,2,3-triazole-4-carboxylic acid						1560045-Y5.25-A04	N7	I16	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	208.0	DMSO	249.091355		pluskal_enammol_5003_I16_id	16	I	CC(C)C1=C(N=NN1C=2C=CC(F)=CC2)C(=O)O	CC(C)C1=C(N=NN1C=2C=CC(F)=CC2)C(=O)O	Z361989364	1560045-Y5.25-A04	5,25	100.0			Achiral	None	249.091355	Z361989364																																									
	C12H11ClN2O2	250.6809	100.0	92.7/22	0.0		E03				1-(3-chlorophenyl)-5-ethyl-1H-pyrazole-4-carboxylic acid						1560045-Y5.25-A04	E3	I17	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	209.0	DMSO	250.050905		pluskal_enammol_5003_I17_id	17	I	CCC1=C(C=NN1C=2C=CC=C(Cl)C2)C(=O)O	CCC1=C(C=NN1C=2C=CC=C(Cl)C2)C(=O)O	Z335447668	1560045-Y5.25-A04	5,25	100.0			Achiral	None	250.050905	Z335447668																																									
	C9H8N2O2	176.172	100.0	92.7/22	0.0		M03				2-(2H-indazol-2-yl)acetic acid						1560045-Y5.25-A04	M3	I17	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	209.0	DMSO	176.058577		pluskal_enammol_5003_I17_id	17	I	OC(=O)CN1C=C2C=CC=CC2=N1	OC(=O)CN1C=C2C=CC=CC2=N1	Z1083213968	1560045-Y5.25-A04	5,25	100.0			Achiral	None	176.058577	Z1083213968																																									
	C9H11NO4S	229.2529	100.0	92.7/22	0.0		N03				4-(dimethylsulfamoyl)benzoic acid						1560045-Y5.25-A04	N3	I17	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	209.0	DMSO	229.040879		pluskal_enammol_5003_I17_id	17	I	CN(C)S(=O)(=O)C=1C=CC(=CC1)C(=O)O	CN(C)S(=O)(=O)C=1C=CC(=CC1)C(=O)O	Z53038379	1560045-Y5.25-A04	5,25	100.0			Achiral	None	229.040879	Z53038379																																									
	C10H7FO3	194.1592	100.0	92.7/22	0.0		U04				5-fluoro-3-methyl-1-benzofuran-2-carboxylic acid						1560045-Y5.25-A04	U4	I17	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	209.0	DMSO	194.037922		pluskal_enammol_5003_I17_id	17	I	CC1=C(OC=2C=CC(F)=CC12)C(=O)O	CC1=C(OC=2C=CC(F)=CC12)C(=O)O	Z57790451	1560045-Y5.25-A04	5,25	100.0			Achiral	None	194.037922	Z57790451																																									
	C9H7F3O2	204.1459	95.0	92.7/22	0.0		F05				2-[4-(trifluoromethyl)phenyl]acetic acid						1560045-Y5.25-A04	F5	I17	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	209.0	DMSO	204.039814		pluskal_enammol_5003_I17_id	17	I	OC(=O)CC=1C=CC(=CC1)C(F)(F)F	OC(=O)CC=1C=CC(=CC1)C(F)(F)F	Z166651274	1560045-Y5.25-A04	5,25	100.0			Achiral	None	204.039814	Z166651274																																									
	C13H17NO4S	283.3434	100.0	92.7/22	0.0		AB05				4-[(2-methylpiperidin-1-yl)sulfonyl]benzoic acid						1560045-Y5.25-A04	AB5	I17	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	209.0	DMSO	283.087829		pluskal_enammol_5003_I17_id	17	I	CC1CCCCN1S(=O)(=O)C=2C=CC(=CC2)C(=O)O	CC1CCCCN1S(=O)(=O)C=2C=CC(=CC2)C(=O)O	Z53041558	1560045-Y5.25-A04	5,25	100.0			Racemic or presumed racemic or meso	None	283.087829	Z53041558																																									
	C11H10N2O3	218.2087	100.0	92.7/22	0.0		F07				4-methoxy-1-phenyl-1H-pyrazole-3-carboxylic acid						1560045-Y5.25-A04	F7	I17	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	209.0	DMSO	218.069142		pluskal_enammol_5003_I17_id	17	I	COC1=CN(N=C1C(=O)O)C=2C=CC=CC2	COC1=CN(N=C1C(=O)O)C=2C=CC=CC2	Z89265806	1560045-Y5.25-A04	5,25	100.0			Achiral	None	218.069142	Z89265806																																									
	C13H19NO3	237.2949	95.0	92.7/22	0.0		Y07				3-acetamidoadamantane-1-carboxylic acid						1560045-Y5.25-A04	Y7	I17	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	209.0	DMSO	237.136493		pluskal_enammol_5003_I17_id	17	I	CC(=O)NC1(CC2CC3C1)CC(C2)(C3)C(=O)O	CC(=O)NC1(CC2CC3C1)CC(C2)(C3)C(=O)O	Z56757159	1560045-Y5.25-A04	5,25	100.0			Achiral	None	237.136493	Z56757159																																									
	C10H10O2S	194.2502	98.58	92.7/22	0.0		E04				3,4-dihydro-2H-1-benzothiopyran-4-carboxylic acid						1560045-Y5.25-A04	E4	I18	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	210.0	DMSO	194.040151		pluskal_enammol_5003_I18_id	18	I	OC(=O)C1CCSC=2C=CC=CC12	OC(=O)C1CCSC=2C=CC=CC12	Z1262395890	1560045-Y5.25-A04	5,25	100.0			Racemic or presumed racemic or meso	None	194.040151	Z1262395890																																									
	C10H7ClN2O3	238.6272	100.0	92.7/22	0.0		N04				1-(4-chlorophenyl)-5-oxo-2,5-dihydro-1H-pyrazole-3-carboxylic acid						1560045-Y5.25-A04	N4	I18	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	210.0	DMSO	238.01452		pluskal_enammol_5003_I18_id	18	I	OC(=O)C1=CC(=O)N(N1)C=2C=CC(Cl)=CC2	OC(=O)C1=CC(=O)N(N1)C=2C=CC(Cl)=CC2	Z804949320	1560045-Y5.25-A04	5,25	100.0			Achiral	None	238.01452	Z804949320																																									
	C13H17NO4S	283.3434	100.0	92.7/22	0.0		AF05				1-(4-methylbenzenesulfonyl)piperidine-4-carboxylic acid						1560045-Y5.25-A04	AF5	I18	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	210.0	DMSO	283.087829		pluskal_enammol_5003_I18_id	18	I	CC=1C=CC(=CC1)S(=O)(=O)N2CCC(CC2)C(=O)O	CC=1C=CC(=CC1)S(=O)(=O)N2CCC(CC2)C(=O)O	Z45524835	1560045-Y5.25-A04	5,25	100.0			Achiral	None	283.087829	Z45524835																																									
	C12H12O3	204.2219	100.0	92.7/22	0.0		E06				2-(5,6-dimethyl-1-benzofuran-3-yl)acetic acid						1560045-Y5.25-A04	E6	I18	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	210.0	DMSO	204.078644		pluskal_enammol_5003_I18_id	18	I	CC=1C=C2OC=C(CC(=O)O)C2=CC1C	CC=1C=C2OC=C(CC(=O)O)C2=CC1C	Z55928834	1560045-Y5.25-A04	5,25	100.0			Achiral	None	204.078644	Z55928834																																									
	C11H12O2	176.2118	100.0	92.7/22	0.0		K06				1-phenylcyclobutane-1-carboxylic acid						1560045-Y5.25-A04	K6	I18	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	210.0	DMSO	176.08373		pluskal_enammol_5003_I18_id	18	I	OC(=O)C1(CCC1)C=2C=CC=CC2	OC(=O)C1(CCC1)C=2C=CC=CC2	Z111414052	1560045-Y5.25-A04	5,25	100.0			Achiral	None	176.08373	Z111414052																																									
	C11H10N2O3	218.2087	95.0	92.7/22	0.0		V07				6-oxo-1-phenyl-1,4,5,6-tetrahydropyridazine-3-carboxylic acid						1560045-Y5.25-A04	V7	I18	20.0	nl	5003	1536LDV_DMSO	GN1536MDX	384PP_Corina	100.0	mM	210.0	DMSO	218.069142		pluskal_enammol_5003_I18_id	18	I	OC(=O)C1=NN(C(=O)CC1)C=2C=CC=CC2	OC(=O)C1=NN(C(=O)CC1)C=2C=CC=CC2	Z56886542	1560045-Y5.25-A04	5,25	100.0			Achiral	None	218.069142	Z56886542																																									
